,ind,variable,value
46020,36,PD8622,40.0
46021,37,PD8622,34.0
46022,38,PD8622,42.0
46023,39,PD8622,43.0
46024,40,PD8622,33.0
46025,41,PD8622,23.0
46026,42,PD8622,54.0
46027,43,PD8622,24.0
46028,44,PD8622,61.0
46029,45,PD8622,37.0
46030,46,PD8622,30.0
46031,47,PD8622,44.0
46032,48,PD8622,20.0
46033,49,PD8622,24.0
46034,50,PD8622,16.0
46035,51,PD8622,28.0
46036,52,PD8622,8.0
46037,53,PD8622,11.0
46038,54,PD8622,6.0
46039,55,PD8622,13.0
46040,56,PD8622,4.0
46041,57,PD8622,7.0
46042,58,PD8622,9.0
46043,59,PD8622,10.0
46044,60,PD8622,17.0
46045,61,PD8622,11.0
46046,62,PD8622,17.0
46047,63,PD8622,29.0
46048,64,PD8622,39.0
46049,65,PD8622,21.0
46050,66,PD8622,24.0
46051,67,PD8622,40.0
46052,68,PD8622,15.0
46053,69,PD8622,9.0
46054,70,PD8622,12.0
46055,71,PD8622,15.0
46056,72,PD8622,21.0
46057,73,PD8622,14.0
46058,74,PD8622,8.0
46059,75,PD8622,13.0
46060,76,PD8622,25.0
46061,77,PD8622,24.0
46062,78,PD8622,21.0
46063,79,PD8622,30.0
46064,80,PD8622,9.0
46065,81,PD8622,9.0
46066,82,PD8622,4.0
46067,83,PD8622,7.0
46068,84,PD8622,4.0
46069,85,PD8622,7.0
46070,86,PD8622,6.0
46071,87,PD8622,14.0
46072,88,PD8622,1.0
46073,89,PD8622,2.0
46074,90,PD8622,2.0
46075,91,PD8622,7.0
46076,92,PD8622,14.0
46077,93,PD8622,6.0
46078,94,PD8622,11.0
46079,95,PD8622,20.0
46080,0,PD8623,24.0
46081,1,PD8623,23.0
46082,2,PD8623,4.0
46083,3,PD8623,20.0
46084,4,PD8623,32.0
46085,5,PD8623,21.0
46086,6,PD8623,6.0
46087,7,PD8623,26.0
46088,8,PD8623,13.0
46089,9,PD8623,20.0
46090,10,PD8623,3.0
46091,11,PD8623,13.0
46092,12,PD8623,34.0
46093,13,PD8623,24.0
46094,14,PD8623,8.0
46095,15,PD8623,31.0
46096,16,PD8623,10.0
46097,17,PD8623,19.0
46098,18,PD8623,2.0
46099,19,PD8623,11.0
46100,20,PD8623,13.0
46101,21,PD8623,13.0
46102,22,PD8623,4.0
46103,23,PD8623,19.0
46104,24,PD8623,9.0
46105,25,PD8623,2.0
46106,26,PD8623,1.0
46107,27,PD8623,6.0
46108,28,PD8623,22.0
46109,29,PD8623,20.0
46110,30,PD8623,1.0
46111,31,PD8623,32.0
46112,32,PD8623,43.0
46113,33,PD8623,25.0
46114,34,PD8623,77.0
46115,35,PD8623,28.0
46116,36,PD8623,32.0
46117,37,PD8623,40.0
46118,38,PD8623,73.0
46119,39,PD8623,31.0
46120,40,PD8623,33.0
46121,41,PD8623,24.0
46122,42,PD8623,61.0
46123,43,PD8623,29.0
46124,44,PD8623,119.0
46125,45,PD8623,59.0
46126,46,PD8623,52.0
46127,47,PD8623,98.0
46128,48,PD8623,16.0
46129,49,PD8623,12.0
46130,50,PD8623,23.0
46131,51,PD8623,37.0
46132,52,PD8623,10.0
46133,53,PD8623,10.0
46134,54,PD8623,10.0
46135,55,PD8623,11.0
46136,56,PD8623,3.0
46137,57,PD8623,11.0
46138,58,PD8623,6.0
46139,59,PD8623,6.0
46140,60,PD8623,29.0
46141,61,PD8623,15.0
46142,62,PD8623,6.0
46143,63,PD8623,18.0
46144,64,PD8623,57.0
46145,65,PD8623,7.0
46146,66,PD8623,30.0
46147,67,PD8623,42.0
46148,68,PD8623,14.0
46149,69,PD8623,15.0
46150,70,PD8623,15.0
46151,71,PD8623,23.0
46152,72,PD8623,15.0
46153,73,PD8623,10.0
46154,74,PD8623,6.0
46155,75,PD8623,23.0
46156,76,PD8623,25.0
46157,77,PD8623,17.0
46158,78,PD8623,11.0
46159,79,PD8623,26.0
46160,80,PD8623,12.0
46161,81,PD8623,6.0
46162,82,PD8623,8.0
46163,83,PD8623,16.0
46164,84,PD8623,3.0
46165,85,PD8623,7.0
46166,86,PD8623,14.0
46167,87,PD8623,15.0
46168,88,PD8623,1.0
46169,89,PD8623,3.0
46170,90,PD8623,5.0
46171,91,PD8623,4.0
46172,92,PD8623,9.0
46173,93,PD8623,11.0
46174,94,PD8623,10.0
46175,95,PD8623,27.0
46176,0,PD8652,269.0
46177,1,PD8652,218.0
46178,2,PD8652,29.0
46179,3,PD8652,228.0
46180,4,PD8652,235.0
46181,5,PD8652,199.0
46182,6,PD8652,36.0
46183,7,PD8652,230.0
46184,8,PD8652,176.0
46185,9,PD8652,149.0
46186,10,PD8652,23.0
46187,11,PD8652,163.0
46188,12,PD8652,260.0
46189,13,PD8652,211.0
46190,14,PD8652,29.0
46191,15,PD8652,322.0
46192,16,PD8652,246.0
46193,17,PD8652,139.0
46194,18,PD8652,59.0
46195,19,PD8652,263.0
46196,20,PD8652,183.0
46197,21,PD8652,174.0
46198,22,PD8652,69.0
46199,23,PD8652,265.0
46200,24,PD8652,131.0
46201,25,PD8652,109.0
46202,26,PD8652,39.0
46203,27,PD8652,200.0
46204,28,PD8652,539.0
46205,29,PD8652,316.0
46206,30,PD8652,46.0
46207,31,PD8652,842.0
46208,32,PD8652,242.0
46209,33,PD8652,127.0
46210,34,PD8652,288.0
46211,35,PD8652,200.0
46212,36,PD8652,168.0
46213,37,PD8652,115.0
46214,38,PD8652,212.0
46215,39,PD8652,221.0
46216,40,PD8652,149.0
46217,41,PD8652,123.0
46218,42,PD8652,224.0
46219,43,PD8652,144.0
46220,44,PD8652,370.0
46221,45,PD8652,254.0
46222,46,PD8652,126.0
46223,47,PD8652,347.0
46224,48,PD8652,121.0
46225,49,PD8652,114.0
46226,50,PD8652,99.0
46227,51,PD8652,178.0
46228,52,PD8652,124.0
46229,53,PD8652,128.0
46230,54,PD8652,146.0
46231,55,PD8652,206.0
46232,56,PD8652,80.0
46233,57,PD8652,76.0
46234,58,PD8652,111.0
46235,59,PD8652,115.0
46236,60,PD8652,144.0
46237,61,PD8652,107.0
46238,62,PD8652,70.0
46239,63,PD8652,211.0
46240,64,PD8652,294.0
46241,65,PD8652,155.0
46242,66,PD8652,190.0
46243,67,PD8652,308.0
46244,68,PD8652,114.0
46245,69,PD8652,165.0
46246,70,PD8652,130.0
46247,71,PD8652,162.0
46248,72,PD8652,143.0
46249,73,PD8652,97.0
46250,74,PD8652,107.0
46251,75,PD8652,154.0
46252,76,PD8652,159.0
46253,77,PD8652,140.0
46254,78,PD8652,91.0
46255,79,PD8652,192.0
46256,80,PD8652,81.0
46257,81,PD8652,35.0
46258,82,PD8652,103.0
46259,83,PD8652,96.0
46260,84,PD8652,59.0
46261,85,PD8652,71.0
46262,86,PD8652,120.0
46263,87,PD8652,153.0
46264,88,PD8652,57.0
46265,89,PD8652,49.0
46266,90,PD8652,72.0
46267,91,PD8652,86.0
46268,92,PD8652,113.0
46269,93,PD8652,84.0
46270,94,PD8652,135.0
46271,95,PD8652,204.0
46272,0,PD8660,281.0
46273,1,PD8660,229.0
46274,2,PD8660,80.0
46275,3,PD8660,216.0
46276,4,PD8660,282.0
46277,5,PD8660,180.0
46278,6,PD8660,55.0
46279,7,PD8660,247.0
46280,8,PD8660,227.0
46281,9,PD8660,148.0
46282,10,PD8660,38.0
46283,11,PD8660,158.0
46284,12,PD8660,330.0
46285,13,PD8660,280.0
46286,14,PD8660,58.0
46287,15,PD8660,404.0
46288,16,PD8660,294.0
46289,17,PD8660,202.0
46290,18,PD8660,257.0
46291,19,PD8660,318.0
46292,20,PD8660,199.0
46293,21,PD8660,164.0
46294,22,PD8660,172.0
46295,23,PD8660,332.0
46296,24,PD8660,131.0
46297,25,PD8660,180.0
46298,26,PD8660,89.0
46299,27,PD8660,199.0
46300,28,PD8660,940.0
46301,29,PD8660,526.0
46302,30,PD8660,138.0
46303,31,PD8660,1479.0
46304,32,PD8660,388.0
46305,33,PD8660,205.0
46306,34,PD8660,563.0
46307,35,PD8660,296.0
46308,36,PD8660,403.0
46309,37,PD8660,246.0
46310,38,PD8660,355.0
46311,39,PD8660,395.0
46312,40,PD8660,268.0
46313,41,PD8660,226.0
46314,42,PD8660,367.0
46315,43,PD8660,236.0
46316,44,PD8660,1254.0
46317,45,PD8660,768.0
46318,46,PD8660,323.0
46319,47,PD8660,1019.0
46320,48,PD8660,187.0
46321,49,PD8660,122.0
46322,50,PD8660,180.0
46323,51,PD8660,273.0
46324,52,PD8660,163.0
46325,53,PD8660,193.0
46326,54,PD8660,174.0
46327,55,PD8660,233.0
46328,56,PD8660,115.0
46329,57,PD8660,95.0
46330,58,PD8660,122.0
46331,59,PD8660,157.0
46332,60,PD8660,352.0
46333,61,PD8660,132.0
46334,62,PD8660,118.0
46335,63,PD8660,284.0
46336,64,PD8660,438.0
46337,65,PD8660,189.0
46338,66,PD8660,268.0
46339,67,PD8660,362.0
46340,68,PD8660,229.0
46341,69,PD8660,235.0
46342,70,PD8660,261.0
46343,71,PD8660,322.0
46344,72,PD8660,194.0
46345,73,PD8660,177.0
46346,74,PD8660,170.0
46347,75,PD8660,226.0
46348,76,PD8660,255.0
46349,77,PD8660,226.0
46350,78,PD8660,157.0
46351,79,PD8660,293.0
46352,80,PD8660,165.0
46353,81,PD8660,81.0
46354,82,PD8660,163.0
46355,83,PD8660,199.0
46356,84,PD8660,124.0
46357,85,PD8660,134.0
46358,86,PD8660,170.0
46359,87,PD8660,440.0
46360,88,PD8660,77.0
46361,89,PD8660,73.0
46362,90,PD8660,106.0
46363,91,PD8660,222.0
46364,92,PD8660,263.0
46365,93,PD8660,144.0
46366,94,PD8660,248.0
46367,95,PD8660,472.0
46368,0,PD8828,18.0
46369,1,PD8828,19.0
46370,2,PD8828,3.0
46371,3,PD8828,13.0
46372,4,PD8828,17.0
46373,5,PD8828,7.0
46374,6,PD8828,4.0
46375,7,PD8828,8.0
46376,8,PD8828,20.0
46377,9,PD8828,7.0
46378,10,PD8828,3.0
46379,11,PD8828,9.0
46380,12,PD8828,28.0
46381,13,PD8828,17.0
46382,14,PD8828,4.0
46383,15,PD8828,32.0
46384,16,PD8828,19.0
46385,17,PD8828,9.0
46386,18,PD8828,2.0
46387,19,PD8828,13.0
46388,20,PD8828,12.0
46389,21,PD8828,8.0
46390,22,PD8828,2.0
46391,23,PD8828,13.0
46392,24,PD8828,4.0
46393,25,PD8828,6.0
46394,26,PD8828,0.0
46395,27,PD8828,7.0
46396,28,PD8828,108.0
46397,29,PD8828,43.0
46398,30,PD8828,8.0
46399,31,PD8828,137.0
46400,32,PD8828,43.0
46401,33,PD8828,17.0
46402,34,PD8828,106.0
46403,35,PD8828,25.0
46404,36,PD8828,36.0
46405,37,PD8828,29.0
46406,38,PD8828,70.0
46407,39,PD8828,26.0
46408,40,PD8828,21.0
46409,41,PD8828,28.0
46410,42,PD8828,66.0
46411,43,PD8828,26.0
46412,44,PD8828,201.0
46413,45,PD8828,68.0
46414,46,PD8828,48.0
46415,47,PD8828,124.0
46416,48,PD8828,14.0
46417,49,PD8828,13.0
46418,50,PD8828,9.0
46419,51,PD8828,18.0
46420,52,PD8828,8.0
46421,53,PD8828,3.0
46422,54,PD8828,6.0
46423,55,PD8828,9.0
46424,56,PD8828,4.0
46425,57,PD8828,5.0
46426,58,PD8828,4.0
46427,59,PD8828,3.0
46428,60,PD8828,23.0
46429,61,PD8828,7.0
46430,62,PD8828,10.0
46431,63,PD8828,11.0
46432,64,PD8828,46.0
46433,65,PD8828,11.0
46434,66,PD8828,23.0
46435,67,PD8828,40.0
46436,68,PD8828,12.0
46437,69,PD8828,2.0
46438,70,PD8828,14.0
46439,71,PD8828,10.0
46440,72,PD8828,14.0
46441,73,PD8828,10.0
46442,74,PD8828,11.0
46443,75,PD8828,16.0
46444,76,PD8828,19.0
46445,77,PD8828,14.0
46446,78,PD8828,12.0
46447,79,PD8828,24.0
46448,80,PD8828,7.0
46449,81,PD8828,5.0
46450,82,PD8828,11.0
46451,83,PD8828,9.0
46452,84,PD8828,3.0
46453,85,PD8828,3.0
46454,86,PD8828,5.0
46455,87,PD8828,8.0
46456,88,PD8828,1.0
46457,89,PD8828,1.0
46458,90,PD8828,6.0
46459,91,PD8828,3.0
46460,92,PD8828,11.0
46461,93,PD8828,6.0
46462,94,PD8828,6.0
46463,95,PD8828,17.0
46464,0,PD8830,182.0
46465,1,PD8830,124.0
46466,2,PD8830,23.0
46467,3,PD8830,109.0
46468,4,PD8830,125.0
46469,5,PD8830,142.0
46470,6,PD8830,35.0
46471,7,PD8830,130.0
46472,8,PD8830,107.0
46473,9,PD8830,101.0
46474,10,PD8830,23.0
46475,11,PD8830,98.0
46476,12,PD8830,114.0
46477,13,PD8830,124.0
46478,14,PD8830,22.0
46479,15,PD8830,173.0
46480,16,PD8830,136.0
46481,17,PD8830,75.0
46482,18,PD8830,56.0
46483,19,PD8830,115.0
46484,20,PD8830,88.0
46485,21,PD8830,95.0
46486,22,PD8830,52.0
46487,23,PD8830,84.0
46488,24,PD8830,64.0
46489,25,PD8830,36.0
46490,26,PD8830,23.0
46491,27,PD8830,92.0
46492,28,PD8830,120.0
46493,29,PD8830,105.0
46494,30,PD8830,27.0
46495,31,PD8830,218.0
46496,32,PD8830,150.0
46497,33,PD8830,69.0
46498,34,PD8830,299.0
46499,35,PD8830,131.0
46500,36,PD8830,102.0
46501,37,PD8830,96.0
46502,38,PD8830,167.0
46503,39,PD8830,119.0
46504,40,PD8830,106.0
46505,41,PD8830,95.0
46506,42,PD8830,202.0
46507,43,PD8830,92.0
46508,44,PD8830,142.0
46509,45,PD8830,103.0
46510,46,PD8830,131.0
46511,47,PD8830,132.0
46512,48,PD8830,77.0
46513,49,PD8830,50.0
46514,50,PD8830,68.0
46515,51,PD8830,86.0
46516,52,PD8830,48.0
46517,53,PD8830,67.0
46518,54,PD8830,82.0
46519,55,PD8830,79.0
46520,56,PD8830,37.0
46521,57,PD8830,43.0
46522,58,PD8830,34.0
46523,59,PD8830,60.0
46524,60,PD8830,105.0
46525,61,PD8830,70.0
46526,62,PD8830,48.0
46527,63,PD8830,125.0
46528,64,PD8830,138.0
46529,65,PD8830,68.0
46530,66,PD8830,92.0
46531,67,PD8830,153.0
46532,68,PD8830,65.0
46533,69,PD8830,77.0
46534,70,PD8830,57.0
46535,71,PD8830,71.0
46536,72,PD8830,72.0
46537,73,PD8830,41.0
46538,74,PD8830,57.0
46539,75,PD8830,81.0
46540,76,PD8830,83.0
46541,77,PD8830,76.0
46542,78,PD8830,55.0
46543,79,PD8830,103.0
46544,80,PD8830,31.0
46545,81,PD8830,22.0
46546,82,PD8830,52.0
46547,83,PD8830,47.0
46548,84,PD8830,27.0
46549,85,PD8830,40.0
46550,86,PD8830,60.0
46551,87,PD8830,59.0
46552,88,PD8830,25.0
46553,89,PD8830,15.0
46554,90,PD8830,29.0
46555,91,PD8830,36.0
46556,92,PD8830,57.0
46557,93,PD8830,35.0
46558,94,PD8830,71.0
46559,95,PD8830,118.0
46560,0,PD8832,420.0
46561,1,PD8832,467.0
46562,2,PD8832,73.0
46563,3,PD8832,426.0
46564,4,PD8832,475.0
46565,5,PD8832,447.0
46566,6,PD8832,70.0
46567,7,PD8832,501.0
46568,8,PD8832,344.0
46569,9,PD8832,283.0
46570,10,PD8832,50.0
46571,11,PD8832,336.0
46572,12,PD8832,356.0
46573,13,PD8832,351.0
46574,14,PD8832,53.0
46575,15,PD8832,507.0
46576,16,PD8832,466.0
46577,17,PD8832,254.0
46578,18,PD8832,128.0
46579,19,PD8832,479.0
46580,20,PD8832,301.0
46581,21,PD8832,272.0
46582,22,PD8832,119.0
46583,23,PD8832,424.0
46584,24,PD8832,187.0
46585,25,PD8832,183.0
46586,26,PD8832,55.0
46587,27,PD8832,340.0
46588,28,PD8832,534.0
46589,29,PD8832,375.0
46590,30,PD8832,60.0
46591,31,PD8832,906.0
46592,32,PD8832,420.0
46593,33,PD8832,219.0
46594,34,PD8832,353.0
46595,35,PD8832,421.0
46596,36,PD8832,304.0
46597,37,PD8832,267.0
46598,38,PD8832,255.0
46599,39,PD8832,504.0
46600,40,PD8832,322.0
46601,41,PD8832,226.0
46602,42,PD8832,292.0
46603,43,PD8832,268.0
46604,44,PD8832,424.0
46605,45,PD8832,296.0
46606,46,PD8832,157.0
46607,47,PD8832,443.0
46608,48,PD8832,204.0
46609,49,PD8832,173.0
46610,50,PD8832,231.0
46611,51,PD8832,390.0
46612,52,PD8832,215.0
46613,53,PD8832,281.0
46614,54,PD8832,307.0
46615,55,PD8832,568.0
46616,56,PD8832,104.0
46617,57,PD8832,140.0
46618,58,PD8832,164.0
46619,59,PD8832,273.0
46620,60,PD8832,293.0
46621,61,PD8832,183.0
46622,62,PD8832,166.0
46623,63,PD8832,510.0
46624,64,PD8832,425.0
46625,65,PD8832,228.0
46626,66,PD8832,288.0
46627,67,PD8832,428.0
46628,68,PD8832,190.0
46629,69,PD8832,308.0
46630,70,PD8832,209.0
46631,71,PD8832,338.0
46632,72,PD8832,187.0
46633,73,PD8832,159.0
46634,74,PD8832,168.0
46635,75,PD8832,226.0
46636,76,PD8832,266.0
46637,77,PD8832,232.0
46638,78,PD8832,134.0
46639,79,PD8832,335.0
46640,80,PD8832,161.0
46641,81,PD8832,73.0
46642,82,PD8832,179.0
46643,83,PD8832,179.0
46644,84,PD8832,126.0
46645,85,PD8832,141.0
46646,86,PD8832,226.0
46647,87,PD8832,257.0
46648,88,PD8832,111.0
46649,89,PD8832,54.0
46650,90,PD8832,127.0
46651,91,PD8832,178.0
46652,92,PD8832,205.0
46653,93,PD8832,111.0
46654,94,PD8832,199.0
46655,95,PD8832,346.0
46656,0,PD8964,178.0
46657,1,PD8964,168.0
46658,2,PD8964,23.0
46659,3,PD8964,186.0
46660,4,PD8964,235.0
46661,5,PD8964,158.0
46662,6,PD8964,26.0
46663,7,PD8964,156.0
46664,8,PD8964,152.0
46665,9,PD8964,135.0
46666,10,PD8964,10.0
46667,11,PD8964,131.0
46668,12,PD8964,167.0
46669,13,PD8964,177.0
46670,14,PD8964,24.0
46671,15,PD8964,225.0
46672,16,PD8964,183.0
46673,17,PD8964,89.0
46674,18,PD8964,28.0
46675,19,PD8964,169.0
46676,20,PD8964,135.0
46677,21,PD8964,120.0
46678,22,PD8964,42.0
46679,23,PD8964,172.0
46680,24,PD8964,73.0
46681,25,PD8964,86.0
46682,26,PD8964,9.0
46683,27,PD8964,133.0
46684,28,PD8964,300.0
46685,29,PD8964,213.0
46686,30,PD8964,22.0
46687,31,PD8964,476.0
46688,32,PD8964,165.0
46689,33,PD8964,85.0
46690,34,PD8964,194.0
46691,35,PD8964,176.0
46692,36,PD8964,127.0
46693,37,PD8964,93.0
46694,38,PD8964,132.0
46695,39,PD8964,191.0
46696,40,PD8964,129.0
46697,41,PD8964,120.0
46698,42,PD8964,158.0
46699,43,PD8964,121.0
46700,44,PD8964,267.0
46701,45,PD8964,176.0
46702,46,PD8964,91.0
46703,47,PD8964,195.0
46704,48,PD8964,63.0
46705,49,PD8964,61.0
46706,50,PD8964,91.0
46707,51,PD8964,127.0
46708,52,PD8964,70.0
46709,53,PD8964,100.0
46710,54,PD8964,127.0
46711,55,PD8964,155.0
46712,56,PD8964,66.0
46713,57,PD8964,44.0
46714,58,PD8964,55.0
46715,59,PD8964,107.0
46716,60,PD8964,108.0
46717,61,PD8964,80.0
46718,62,PD8964,61.0
46719,63,PD8964,139.0
46720,64,PD8964,171.0
46721,65,PD8964,102.0
46722,66,PD8964,156.0
46723,67,PD8964,222.0
46724,68,PD8964,78.0
46725,69,PD8964,145.0
46726,70,PD8964,107.0
46727,71,PD8964,133.0
46728,72,PD8964,98.0
46729,73,PD8964,58.0
46730,74,PD8964,82.0
46731,75,PD8964,128.0
46732,76,PD8964,98.0
46733,77,PD8964,114.0
46734,78,PD8964,63.0
46735,79,PD8964,143.0
46736,80,PD8964,57.0
46737,81,PD8964,22.0
46738,82,PD8964,58.0
46739,83,PD8964,50.0
46740,84,PD8964,44.0
46741,85,PD8964,57.0
46742,86,PD8964,87.0
46743,87,PD8964,104.0
46744,88,PD8964,34.0
46745,89,PD8964,21.0
46746,90,PD8964,62.0
46747,91,PD8964,66.0
46748,92,PD8964,49.0
46749,93,PD8964,40.0
46750,94,PD8964,105.0
46751,95,PD8964,122.0
46752,0,PD8965,66.0
46753,1,PD8965,61.0
46754,2,PD8965,13.0
46755,3,PD8965,55.0
46756,4,PD8965,57.0
46757,5,PD8965,53.0
46758,6,PD8965,9.0
46759,7,PD8965,56.0
46760,8,PD8965,47.0
46761,9,PD8965,45.0
46762,10,PD8965,7.0
46763,11,PD8965,27.0
46764,12,PD8965,99.0
46765,13,PD8965,68.0
46766,14,PD8965,6.0
46767,15,PD8965,116.0
46768,16,PD8965,31.0
46769,17,PD8965,23.0
46770,18,PD8965,4.0
46771,19,PD8965,43.0
46772,20,PD8965,19.0
46773,21,PD8965,24.0
46774,22,PD8965,9.0
46775,23,PD8965,32.0
46776,24,PD8965,12.0
46777,25,PD8965,18.0
46778,26,PD8965,3.0
46779,27,PD8965,20.0
46780,28,PD8965,134.0
46781,29,PD8965,65.0
46782,30,PD8965,11.0
46783,31,PD8965,200.0
46784,32,PD8965,72.0
46785,33,PD8965,50.0
46786,34,PD8965,107.0
46787,35,PD8965,53.0
46788,36,PD8965,60.0
46789,37,PD8965,62.0
46790,38,PD8965,80.0
46791,39,PD8965,70.0
46792,40,PD8965,41.0
46793,41,PD8965,46.0
46794,42,PD8965,108.0
46795,43,PD8965,54.0
46796,44,PD8965,278.0
46797,45,PD8965,109.0
46798,46,PD8965,70.0
46799,47,PD8965,169.0
46800,48,PD8965,23.0
46801,49,PD8965,20.0
46802,50,PD8965,38.0
46803,51,PD8965,52.0
46804,52,PD8965,20.0
46805,53,PD8965,33.0
46806,54,PD8965,23.0
46807,55,PD8965,44.0
46808,56,PD8965,12.0
46809,57,PD8965,18.0
46810,58,PD8965,27.0
46811,59,PD8965,30.0
46812,60,PD8965,51.0
46813,61,PD8965,27.0
46814,62,PD8965,25.0
46815,63,PD8965,76.0
46816,64,PD8965,64.0
46817,65,PD8965,34.0
46818,66,PD8965,48.0
46819,67,PD8965,85.0
46820,68,PD8965,27.0
46821,69,PD8965,29.0
46822,70,PD8965,49.0
46823,71,PD8965,40.0
46824,72,PD8965,39.0
46825,73,PD8965,18.0
46826,74,PD8965,32.0
46827,75,PD8965,50.0
46828,76,PD8965,77.0
46829,77,PD8965,43.0
46830,78,PD8965,49.0
46831,79,PD8965,75.0
46832,80,PD8965,29.0
46833,81,PD8965,12.0
46834,82,PD8965,17.0
46835,83,PD8965,28.0
46836,84,PD8965,8.0
46837,85,PD8965,14.0
46838,86,PD8965,18.0
46839,87,PD8965,30.0
46840,88,PD8965,7.0
46841,89,PD8965,6.0
46842,90,PD8965,13.0
46843,91,PD8965,12.0
46844,92,PD8965,26.0
46845,93,PD8965,20.0
46846,94,PD8965,19.0
46847,95,PD8965,52.0
46848,0,PD8969,93.0
46849,1,PD8969,81.0
46850,2,PD8969,15.0
46851,3,PD8969,73.0
46852,4,PD8969,105.0
46853,5,PD8969,92.0
46854,6,PD8969,17.0
46855,7,PD8969,100.0
46856,8,PD8969,74.0
46857,9,PD8969,64.0
46858,10,PD8969,11.0
46859,11,PD8969,72.0
46860,12,PD8969,150.0
46861,13,PD8969,133.0
46862,14,PD8969,16.0
46863,15,PD8969,163.0
46864,16,PD8969,83.0
46865,17,PD8969,49.0
46866,18,PD8969,18.0
46867,19,PD8969,85.0
46868,20,PD8969,66.0
46869,21,PD8969,65.0
46870,22,PD8969,21.0
46871,23,PD8969,94.0
46872,24,PD8969,34.0
46873,25,PD8969,39.0
46874,26,PD8969,15.0
46875,27,PD8969,57.0
46876,28,PD8969,242.0
46877,29,PD8969,168.0
46878,30,PD8969,14.0
46879,31,PD8969,444.0
46880,32,PD8969,93.0
46881,33,PD8969,70.0
46882,34,PD8969,132.0
46883,35,PD8969,95.0
46884,36,PD8969,106.0
46885,37,PD8969,84.0
46886,38,PD8969,92.0
46887,39,PD8969,119.0
46888,40,PD8969,88.0
46889,41,PD8969,78.0
46890,42,PD8969,120.0
46891,43,PD8969,75.0
46892,44,PD8969,290.0
46893,45,PD8969,172.0
46894,46,PD8969,70.0
46895,47,PD8969,231.0
46896,48,PD8969,43.0
46897,49,PD8969,46.0
46898,50,PD8969,51.0
46899,51,PD8969,84.0
46900,52,PD8969,44.0
46901,53,PD8969,58.0
46902,54,PD8969,54.0
46903,55,PD8969,59.0
46904,56,PD8969,14.0
46905,57,PD8969,22.0
46906,58,PD8969,26.0
46907,59,PD8969,43.0
46908,60,PD8969,69.0
46909,61,PD8969,36.0
46910,62,PD8969,36.0
46911,63,PD8969,78.0
46912,64,PD8969,111.0
46913,65,PD8969,48.0
46914,66,PD8969,76.0
46915,67,PD8969,109.0
46916,68,PD8969,45.0
46917,69,PD8969,42.0
46918,70,PD8969,52.0
46919,71,PD8969,49.0
46920,72,PD8969,63.0
46921,73,PD8969,26.0
46922,74,PD8969,47.0
46923,75,PD8969,61.0
46924,76,PD8969,58.0
46925,77,PD8969,56.0
46926,78,PD8969,33.0
46927,79,PD8969,72.0
46928,80,PD8969,21.0
46929,81,PD8969,20.0
46930,82,PD8969,33.0
46931,83,PD8969,34.0
46932,84,PD8969,16.0
46933,85,PD8969,19.0
46934,86,PD8969,40.0
46935,87,PD8969,41.0
46936,88,PD8969,17.0
46937,89,PD8969,5.0
46938,90,PD8969,21.0
46939,91,PD8969,23.0
46940,92,PD8969,24.0
46941,93,PD8969,27.0
46942,94,PD8969,29.0
46943,95,PD8969,71.0
46944,0,PD8973,31.0
46945,1,PD8973,33.0
46946,2,PD8973,10.0
46947,3,PD8973,25.0
46948,4,PD8973,21.0
46949,5,PD8973,16.0
46950,6,PD8973,3.0
46951,7,PD8973,21.0
46952,8,PD8973,21.0
46953,9,PD8973,20.0
46954,10,PD8973,4.0
46955,11,PD8973,14.0
46956,12,PD8973,127.0
46957,13,PD8973,75.0
46958,14,PD8973,12.0
46959,15,PD8973,135.0
46960,16,PD8973,21.0
46961,17,PD8973,13.0
46962,18,PD8973,3.0
46963,19,PD8973,31.0
46964,20,PD8973,24.0
46965,21,PD8973,11.0
46966,22,PD8973,5.0
46967,23,PD8973,23.0
46968,24,PD8973,7.0
46969,25,PD8973,8.0
46970,26,PD8973,1.0
46971,27,PD8973,19.0
46972,28,PD8973,682.0
46973,29,PD8973,109.0
46974,30,PD8973,25.0
46975,31,PD8973,939.0
46976,32,PD8973,53.0
46977,33,PD8973,27.0
46978,34,PD8973,169.0
46979,35,PD8973,46.0
46980,36,PD8973,67.0
46981,37,PD8973,41.0
46982,38,PD8973,95.0
46983,39,PD8973,58.0
46984,40,PD8973,59.0
46985,41,PD8973,40.0
46986,42,PD8973,118.0
46987,43,PD8973,41.0
46988,44,PD8973,860.0
46989,45,PD8973,186.0
46990,46,PD8973,197.0
46991,47,PD8973,455.0
46992,48,PD8973,25.0
46993,49,PD8973,25.0
46994,50,PD8973,23.0
46995,51,PD8973,36.0
46996,52,PD8973,11.0
46997,53,PD8973,11.0
46998,54,PD8973,19.0
46999,55,PD8973,20.0
47000,56,PD8973,8.0
47001,57,PD8973,8.0
47002,58,PD8973,2.0
47003,59,PD8973,14.0
47004,60,PD8973,33.0
47005,61,PD8973,14.0
47006,62,PD8973,5.0
47007,63,PD8973,35.0
47008,64,PD8973,53.0
47009,65,PD8973,24.0
47010,66,PD8973,42.0
47011,67,PD8973,53.0
47012,68,PD8973,18.0
47013,69,PD8973,12.0
47014,70,PD8973,31.0
47015,71,PD8973,24.0
47016,72,PD8973,33.0
47017,73,PD8973,20.0
47018,74,PD8973,22.0
